Time:1,End Time,f001,Event Id,Event Date,Event Duration
1346.9660,1347.2660,2,,,
1347.1990,1347.4990,2,,,
1347.4660,1347.7660,1,,,
1347.7330,1348.0330,2,,,
1347.9660,1348.2660,2,,,
1348.2330,1348.5330,2,,,
1348.4670,1348.7670,1,,,
1348.7340,1349.0340,1,,,
1349.0010,1349.3010,1,,,
1349.2340,1349.5340,2,,,
1349.5010,1349.8010,2,,,
1349.7350,1350.0350,2,,,
1358.0750,1358.3750,1,,,
1358.3410,1358.6410,2,,,
1358.5750,1358.8750,2,,,
1358.8420,1359.1420,1,,,
1359.0750,1359.3750,2,,,
1359.3420,1359.6420,2,,,
1359.6090,1359.9090,1,,,
1359.8430,1360.1430,2,,,
1360.1100,1360.4100,2,,,
1360.3760,1360.6760,1,,,
1360.6430,1360.9430,1,,,
1360.8770,1361.1770,2,,,
1361.1440,1361.4440,2,,,
1361.3770,1361.6770,1,,,
1361.6440,1361.9440,1,,,
1361.8780,1362.1780,2,,,
1362.1450,1362.4450,1,,,
1362.3780,1362.6780,1,,,
1362.6450,1362.9450,2,,,
1362.9120,1363.2120,2,,,
1363.1450,1363.4450,2,,,
1363.4120,1363.7120,1,,,
1363.6460,1363.9460,1,,,
1363.9130,1364.2130,1,,,
1364.1800,1364.4800,2,,,
1364.4130,1364.7130,2,,,
1364.6800,1364.9800,2,,,
1364.9130,1365.2130,1,,,
1365.1800,1365.4800,1,,,
1365.4140,1365.7140,2,,,
1365.6810,1365.9810,1,,,
1365.9480,1366.2480,1,,,
1366.2140,1366.5140,2,,,
1366.4480,1366.7480,2,,,
1366.7150,1367.0150,1,,,
1366.9820,1367.2820,1,,,
1367.2150,1367.5150,1,,,
1367.4820,1367.7820,1,,,
1367.7160,1368.0160,2,,,
1367.9830,1368.2830,1,,,
1368.2490,1368.5490,1,,,
1368.4830,1368.7830,1,,,
1368.7500,1369.0500,2,,,
1368.9830,1369.2830,1,,,
1369.2500,1369.5500,1,,,
1369.4840,1369.7840,2,,,
1369.7510,1370.0510,2,,,
1369.9840,1370.2840,1,,,
1370.2510,1370.5510,2,,,
1370.4850,1370.7850,1,,,
1370.7510,1371.0510,1,,,
1371.0180,1371.3180,2,,,
1371.2520,1371.5520,1,,,
1371.5190,1371.8190,2,,,
1371.7860,1372.0860,2,,,
1372.0530,1372.3530,2,,,
1372.2860,1372.5860,2,,,
1372.5530,1372.8530,2,,,
1372.7860,1373.0860,1,,,
1373.0530,1373.3530,2,,,
1373.3200,1373.6200,1,,,
1373.5540,1373.8540,2,,,
1373.8210,1374.1210,2,,,
1374.0540,1374.3540,2,,,
1374.3210,1374.6210,1,,,
1374.5550,1374.8550,2,,,
1374.8210,1375.1210,2,,,
1375.0550,1375.3550,2,,,
1383.3620,1383.6620,1,,,
1383.6290,1383.9290,1,,,
1383.8950,1384.1950,1,,,
1384.1290,1384.4290,2,,,
1384.3960,1384.6960,1,,,
1384.6630,1384.9630,1,,,
1384.8960,1385.1960,2,,,
1385.1630,1385.4630,2,,,
1385.3970,1385.6970,2,,,
1385.6630,1385.9630,2,,,
1385.9300,1386.2300,1,,,
1386.1640,1386.4640,2,,,
1386.4310,1386.7310,2,,,
1386.6640,1386.9640,2,,,
1386.9310,1387.2310,1,,,
1387.1650,1387.4650,1,,,
1387.4320,1387.7320,2,,,
1387.6980,1387.9980,1,,,
1387.9320,1388.2320,1,,,
1388.1990,1388.4990,1,,,
1388.4320,1388.7320,2,,,
1388.6990,1388.9990,2,,,
1388.9330,1389.2330,2,,,
1389.2000,1389.5000,2,,,
1389.4330,1389.7330,1,,,
1389.7000,1390.0000,1,,,
1389.9670,1390.2670,2,,,
1390.2000,1390.5000,2,,,
1390.4670,1390.7670,1,,,
1390.7010,1391.0010,2,,,
1390.9680,1391.2680,1,,,
1391.2010,1391.5010,1,,,
1391.4680,1391.7680,2,,,
1391.7020,1392.0020,2,,,
1391.9690,1392.2690,2,,,
1392.2350,1392.5350,2,,,
1392.4690,1392.7690,2,,,
1392.7360,1393.0360,1,,,
1393.0030,1393.3030,1,,,
1393.2360,1393.5360,1,,,
1393.5030,1393.8030,2,,,
1393.7370,1394.0370,1,,,
1394.0040,1394.3040,2,,,
1394.2700,1394.5700,2,,,
1394.5040,1394.8040,2,,,
1394.7710,1395.0710,1,,,
1395.0040,1395.3040,1,,,
1395.2710,1395.5710,2,,,
1395.5050,1395.8050,2,,,
1395.7720,1396.0720,2,,,
1396.0050,1396.3050,2,,,
1396.2720,1396.5720,2,,,
1396.5060,1396.8060,2,,,
1396.7720,1397.0720,2,,,
1397.0390,1397.3390,1,,,
1397.2730,1397.5730,1,,,
1397.5400,1397.8400,1,,,
1397.8070,1398.1070,2,,,
1398.0400,1398.3400,1,,,
1398.3070,1398.6070,2,,,
1398.5740,1398.8740,1,,,
1398.8410,1399.1410,1,,,
1399.0740,1399.3740,2,,,
1399.3410,1399.6410,2,,,
1399.5750,1399.8750,1,,,
1399.8420,1400.1420,1,,,
1400.1080,1400.4080,1,,,
1400.3420,1400.6420,1,,,
1408.6490,1408.9490,1,,,
1408.9160,1409.2160,1,,,
1409.1820,1409.4820,2,,,
1409.4160,1409.7160,1,,,
1409.6830,1409.9830,2,,,
1409.9160,1410.2160,2,,,
1410.1830,1410.4830,1,,,
1410.4500,1410.7500,1,,,
1410.6840,1410.9840,2,,,
1410.9510,1411.2510,1,,,
1411.1840,1411.4840,2,,,
1411.4510,1411.7510,2,,,
1411.7180,1412.0180,1,,,
1411.9850,1412.2850,2,,,
1412.2180,1412.5180,2,,,
1412.4850,1412.7850,1,,,
1412.7190,1413.0190,1,,,
1412.9860,1413.2860,2,,,
1413.2520,1413.5520,2,,,
1413.4860,1413.7860,1,,,
1413.7530,1414.0530,2,,,
1414.0200,1414.3200,2,,,
1414.2530,1414.5530,2,,,
1414.5200,1414.8200,1,,,
1414.7870,1415.0870,2,,,
1415.0210,1415.3210,1,,,
1415.2870,1415.5870,1,,,
1415.5210,1415.8210,2,,,
1415.7880,1416.0880,1,,,
1416.0550,1416.3550,2,,,
1416.2880,1416.5880,1,,,
1416.5550,1416.8550,2,,,
1416.7890,1417.0890,1,,,
1417.0550,1417.3550,2,,,
1417.3220,1417.6220,2,,,
1417.5890,1417.8890,2,,,
1417.8230,1418.1230,2,,,
1418.0900,1418.3900,2,,,
1418.3230,1418.6230,1,,,
1418.5900,1418.8900,1,,,
1418.8240,1419.1240,2,,,
1419.0900,1419.3900,1,,,
1419.3240,1419.6240,1,,,
1419.5910,1419.8910,1,,,
1419.8240,1420.1240,2,,,
1420.0910,1420.3910,1,,,
1420.3250,1420.6250,2,,,
1420.5920,1420.8920,2,,,
1420.8590,1421.1590,1,,,
1421.0920,1421.3920,2,,,
1421.3590,1421.6590,1,,,
1421.5920,1421.8920,2,,,
1421.8590,1422.1590,1,,,
1422.1260,1422.4260,1,,,
1422.3600,1422.6600,2,,,
1422.6270,1422.9270,1,,,
1422.8600,1423.1600,1,,,
1423.1270,1423.4270,2,,,
1423.3940,1423.6940,2,,,
1423.6610,1423.9610,2,,,
1423.8940,1424.1940,2,,,
1424.1610,1424.4610,2,,,
1424.3950,1424.6950,1,,,
1424.6620,1424.9620,1,,,
1424.8950,1425.1950,2,,,
1425.1620,1425.4620,1,,,
1425.3960,1425.6960,2,,,
1425.6620,1425.9620,1,,,
1435.4860,1435.7860,2,,,
1435.7520,1436.0520,2,,,
1435.9860,1436.2860,2,,,
1436.2530,1436.5530,1,,,
1436.5200,1436.8200,1,,,
1436.7530,1437.0530,2,,,
1437.0200,1437.3200,1,,,
1437.2540,1437.5540,2,,,
1437.5200,1437.8200,1,,,
1437.7870,1438.0870,1,,,
1438.0540,1438.3540,2,,,
1438.2880,1438.5880,1,,,
1438.5550,1438.8550,2,,,
1438.7880,1439.0880,1,,,
1439.0550,1439.3550,1,,,
1439.2890,1439.5890,1,,,
1439.5550,1439.8550,2,,,
1439.7890,1440.0890,1,,,
1440.0560,1440.3560,2,,,
1440.3230,1440.6230,1,,,
1440.5560,1440.8560,1,,,
1440.8230,1441.1230,2,,,
1441.0900,1441.3900,2,,,
1441.3240,1441.6240,2,,,
1441.5900,1441.8900,1,,,
1441.8240,1442.1240,2,,,
1442.0910,1442.3910,2,,,
1442.3580,1442.6580,2,,,
1442.5910,1442.8910,1,,,
1442.8580,1443.1580,2,,,
1443.1250,1443.4250,2,,,
1443.3590,1443.6590,1,,,
1443.6250,1443.9250,2,,,
1443.8590,1444.1590,1,,,
1444.1260,1444.4260,1,,,
1444.3590,1444.6590,1,,,
1444.6260,1444.9260,2,,,
1444.8930,1445.1930,2,,,
1445.1270,1445.4270,2,,,
1445.3940,1445.6940,1,,,
1445.6270,1445.9270,2,,,
1445.8940,1446.1940,2,,,
1446.1270,1446.4270,1,,,
1446.3940,1446.6940,2,,,
1446.6610,1446.9610,1,,,
1446.8950,1447.1950,2,,,
1447.1620,1447.4620,1,,,
1447.3950,1447.6950,2,,,
1447.6620,1447.9620,1,,,
1447.8960,1448.1960,2,,,
1448.1620,1448.4620,1,,,
1448.4290,1448.7290,1,,,
1448.6630,1448.9630,1,,,
1448.9300,1449.2300,2,,,
1449.1630,1449.4630,2,,,
1449.4300,1449.7300,2,,,
1449.6640,1449.9640,1,,,
1449.9300,1450.2300,1,,,
1450.1970,1450.4970,1,,,
1450.4310,1450.7310,1,,,
1450.6980,1450.9980,1,,,
1450.9650,1451.2650,2,,,
1451.1980,1451.4980,2,,,
1451.4650,1451.7650,2,,,
1451.7320,1452.0320,1,,,
1451.9990,1452.2990,2,,,
1452.2320,1452.5320,2,,,
1452.4990,1452.7990,2,,,
1460.8060,1461.1060,2,,,
1461.0730,1461.3730,1,,,
1461.3400,1461.6400,1,,,
1461.5730,1461.8730,2,,,
1461.8400,1462.1400,1,,,
1462.0740,1462.3740,1,,,
1462.3410,1462.6410,2,,,
1462.5740,1462.8740,2,,,
1462.8410,1463.1410,2,,,
1463.0740,1463.3740,1,,,
1463.3410,1463.6410,1,,,
1463.6080,1463.9080,1,,,
1463.8420,1464.1420,1,,,
1464.1090,1464.4090,1,,,
1464.3750,1464.6750,1,,,
1464.6090,1464.9090,1,,,
1464.8760,1465.1760,2,,,
1465.1090,1465.4090,2,,,
1465.3760,1465.6760,2,,,
1465.6100,1465.9100,2,,,
1465.8770,1466.1770,1,,,
1466.1100,1466.4100,1,,,
1466.3770,1466.6770,1,,,
1466.6110,1466.9110,2,,,
1466.8770,1467.1770,2,,,
1467.1440,1467.4440,2,,,
1467.3780,1467.6780,2,,,
1467.6450,1467.9450,1,,,
1467.8780,1468.1780,1,,,
1468.1450,1468.4450,2,,,
1468.4120,1468.7120,2,,,
1468.6460,1468.9460,2,,,
1468.9120,1469.2120,2,,,
1469.1460,1469.4460,2,,,
1469.4130,1469.7130,1,,,
1469.6460,1469.9460,1,,,
1469.9130,1470.2130,1,,,
1470.1470,1470.4470,1,,,
1470.4140,1470.7140,1,,,
1470.6470,1470.9470,2,,,
1470.9140,1471.2140,2,,,
1471.1480,1471.4480,2,,,
1471.4140,1471.7140,2,,,
1471.6480,1471.9480,2,,,
1471.9150,1472.2150,1,,,
1472.1820,1472.4820,1,,,
1472.4490,1472.7490,1,,,
1472.6820,1472.9820,1,,,
1472.9490,1473.2490,1,,,
1473.2160,1473.5160,2,,,
1473.4490,1473.7490,2,,,
1473.7160,1474.0160,2,,,
1473.9830,1474.2830,1,,,
1474.2170,1474.5170,2,,,
1474.4840,1474.7840,2,,,
1474.7170,1475.0170,2,,,
1474.9840,1475.2840,2,,,
1475.2180,1475.5180,2,,,
1475.4840,1475.7840,1,,,
1475.7180,1476.0180,1,,,
1475.9850,1476.2850,1,,,
1476.2520,1476.5520,1,,,
1476.4850,1476.7850,2,,,
1476.7520,1477.0520,2,,,
1476.9860,1477.2860,2,,,
1477.2530,1477.5530,2,,,
1477.4860,1477.7860,2,,,
1477.7530,1478.0530,1,,,
1486.0600,1486.3600,2,,,
1486.3270,1486.6270,1,,,
1486.5930,1486.8930,2,,,
1486.8270,1487.1270,2,,,
1487.0940,1487.3940,1,,,
1487.3270,1487.6270,1,,,
1487.5940,1487.8940,1,,,
1487.8280,1488.1280,1,,,
1488.0950,1488.3950,2,,,
1488.3280,1488.6280,2,,,
1488.5950,1488.8950,2,,,
1488.8290,1489.1290,2,,,
1489.0950,1489.3950,2,,,
1489.3290,1489.6290,2,,,
1489.5960,1489.8960,1,,,
1489.8630,1490.1630,2,,,
1490.0960,1490.3960,1,,,
1490.3630,1490.6630,2,,,
1490.6300,1490.9300,1,,,
1490.8640,1491.1640,2,,,
1491.1300,1491.4300,2,,,
1491.3640,1491.6640,1,,,
1491.6310,1491.9310,2,,,
1491.8640,1492.1640,2,,,
1492.1310,1492.4310,2,,,
1492.3980,1492.6980,1,,,
1492.6320,1492.9320,1,,,
1492.8980,1493.1980,1,,,
1493.1650,1493.4650,1,,,
1493.3990,1493.6990,1,,,
1493.6660,1493.9660,1,,,
1493.9330,1494.2330,2,,,
1494.1660,1494.4660,2,,,
1494.4330,1494.7330,1,,,
1494.7000,1495.0000,2,,,
1494.9330,1495.2330,1,,,
1495.2000,1495.5000,2,,,
1495.4340,1495.7340,2,,,
1495.7010,1496.0010,1,,,
1495.9680,1496.2680,2,,,
1496.2010,1496.5010,2,,,
1496.4680,1496.7680,2,,,
1496.7020,1497.0020,2,,,
1496.9680,1497.2680,2,,,
1497.2020,1497.5020,2,,,
1497.4690,1497.7690,2,,,
1497.7020,1498.0020,1,,,
1497.9690,1498.2690,1,,,
1498.2360,1498.5360,1,,,
1498.4700,1498.7700,2,,,
1498.7370,1499.0370,2,,,
1498.9700,1499.2700,2,,,
1499.2370,1499.5370,1,,,
1499.4700,1499.7700,2,,,
1499.7370,1500.0370,1,,,
1499.9710,1500.2710,1,,,
1500.2380,1500.5380,1,,,
1500.4710,1500.7710,1,,,
1500.7380,1501.0380,1,,,
1501.0050,1501.3050,2,,,
1501.2390,1501.5390,1,,,
1501.5050,1501.8050,1,,,
1501.7390,1502.0390,1,,,
1502.0060,1502.3060,2,,,
1502.2390,1502.5390,1,,,
1502.5060,1502.8060,2,,,
1502.7400,1503.0400,2,,,
1503.0070,1503.3070,1,,,
1511.3130,1511.6130,1,,,
1511.5800,1511.8800,2,,,
1511.8140,1512.1140,2,,,
1512.0810,1512.3810,2,,,
1512.3140,1512.6140,1,,,
1512.5810,1512.8810,1,,,
1512.8480,1513.1480,2,,,
1513.0810,1513.3810,2,,,
1513.3480,1513.6480,1,,,
1513.5820,1513.8820,2,,,
1513.8490,1514.1490,2,,,
1514.0820,1514.3820,1,,,
1514.3490,1514.6490,1,,,
1514.6160,1514.9160,1,,,
1514.8500,1515.1500,2,,,
1515.1160,1515.4160,2,,,
1515.3500,1515.6500,2,,,
1515.6170,1515.9170,1,,,
1515.8840,1516.1840,1,,,
1516.1510,1516.4510,1,,,
1516.3840,1516.6840,1,,,
1516.6510,1516.9510,2,,,
1516.9180,1517.2180,2,,,
1517.1510,1517.4510,2,,,
1517.4180,1517.7180,1,,,
1517.6850,1517.9850,1,,,
1517.9190,1518.2190,2,,,
1518.1860,1518.4860,1,,,
1518.4190,1518.7190,2,,,
1518.6860,1518.9860,2,,,
1518.9530,1519.2530,1,,,
1519.1860,1519.4860,2,,,
1519.4530,1519.7530,2,,,
1519.7200,1520.0200,1,,,
1519.9540,1520.2540,1,,,
1520.2210,1520.5210,2,,,
1520.4540,1520.7540,1,,,
1520.7210,1521.0210,2,,,
1520.9540,1521.2540,1,,,
1521.2210,1521.5210,2,,,
1521.4550,1521.7550,2,,,
1521.7220,1522.0220,2,,,
1521.9550,1522.2550,2,,,
1522.2220,1522.5220,2,,,
1522.4560,1522.7560,2,,,
1522.7230,1523.0230,2,,,
1522.9560,1523.2560,1,,,
1523.2230,1523.5230,1,,,
1523.4560,1523.7560,1,,,
1523.7230,1524.0230,2,,,
1523.9900,1524.2900,2,,,
1524.2240,1524.5240,1,,,
1524.4910,1524.7910,2,,,
1524.7580,1525.0580,2,,,
1524.9910,1525.2910,2,,,
1525.2580,1525.5580,2,,,
1525.5250,1525.8250,1,,,
1525.7580,1526.0580,1,,,
1526.0250,1526.3250,1,,,
1526.2590,1526.5590,1,,,
1526.5260,1526.8260,1,,,
1526.7920,1527.0920,2,,,
1527.0590,1527.3590,2,,,
1527.2930,1527.5930,1,,,
1527.5600,1527.8600,1,,,
1527.7930,1528.0930,1,,,
1528.0600,1528.3600,2,,,
1528.3270,1528.6270,1,,,
1536.6340,1536.9340,2,,,
1536.9010,1537.2010,1,,,
1537.1680,1537.4680,2,,,
1537.4340,1537.7340,2,,,
1537.6680,1537.9680,2,,,
1537.9350,1538.2350,1,,,
1538.1680,1538.4680,1,,,
1538.4350,1538.7350,1,,,
1538.6690,1538.9690,2,,,
1538.9360,1539.2360,2,,,
1539.2020,1539.5020,1,,,
1539.4360,1539.7360,2,,,
1539.7030,1540.0030,2,,,
1539.9360,1540.2360,1,,,
1540.2030,1540.5030,2,,,
1540.4700,1540.7700,1,,,
1540.7040,1541.0040,2,,,
1540.9710,1541.2710,1,,,
1541.2370,1541.5370,2,,,
1541.4710,1541.7710,1,,,
1541.7380,1542.0380,1,,,
1542.0050,1542.3050,2,,,
1542.2380,1542.5380,2,,,
1542.5050,1542.8050,1,,,
1542.7390,1543.0390,2,,,
1543.0060,1543.3060,1,,,
1543.2390,1543.5390,1,,,
1543.5060,1543.8060,2,,,
1543.7730,1544.0730,2,,,
1544.0060,1544.3060,2,,,
1544.2730,1544.5730,1,,,
1544.5070,1544.8070,1,,,
1544.7740,1545.0740,2,,,
1545.0070,1545.3070,1,,,
1545.2740,1545.5740,2,,,
1545.5410,1545.8410,1,,,
1545.7740,1546.0740,1,,,
1546.0410,1546.3410,1,,,
1546.2750,1546.5750,2,,,
1546.5420,1546.8420,2,,,
1546.7750,1547.0750,1,,,
1547.0420,1547.3420,2,,,
1547.2760,1547.5760,2,,,
1547.5430,1547.8430,2,,,
1547.7760,1548.0760,2,,,
1548.0430,1548.3430,1,,,
1548.2760,1548.5760,1,,,
1548.5430,1548.8430,1,,,
1548.7770,1549.0770,2,,,
1549.0440,1549.3440,2,,,
1549.2770,1549.5770,2,,,
1549.5440,1549.8440,1,,,
1549.7780,1550.0780,2,,,
1550.0450,1550.3450,2,,,
1550.2780,1550.5780,1,,,
1550.5450,1550.8450,1,,,
1550.8120,1551.1120,1,,,
1551.0450,1551.3450,1,,,
1551.3120,1551.6120,2,,,
1551.5460,1551.8460,1,,,
1551.8130,1552.1130,2,,,
1552.0800,1552.3800,1,,,
1552.3130,1552.6130,2,,,
1552.5800,1552.8800,1,,,
1552.8130,1553.1130,1,,,
1553.0800,1553.3800,2,,,
1553.3140,1553.6140,2,,,
1553.5810,1553.8810,2,,,
1561.8870,1562.1870,1,,,
1562.1540,1562.4540,2,,,
1562.4210,1562.7210,2,,,
1562.6880,1562.9880,1,,,
1562.9220,1563.2220,2,,,
1563.1890,1563.4890,1,,,
1563.4220,1563.7220,2,,,
1563.6890,1563.9890,1,,,
1563.9560,1564.2560,2,,,
1564.1890,1564.4890,2,,,
1564.4560,1564.7560,1,,,
1564.6900,1564.9900,1,,,
1564.9570,1565.2570,1,,,
1565.2230,1565.5230,2,,,
1565.4570,1565.7570,1,,,
1565.7240,1566.0240,1,,,
1565.9570,1566.2570,1,,,
1566.2240,1566.5240,2,,,
1566.4580,1566.7580,1,,,
1566.7250,1567.0250,2,,,
1566.9920,1567.2920,2,,,
1567.2250,1567.5250,2,,,
1567.4920,1567.7920,2,,,
1567.7250,1568.0250,2,,,
1567.9920,1568.2920,2,,,
1568.2260,1568.5260,1,,,
1568.4930,1568.7930,1,,,
1568.7260,1569.0260,2,,,
1568.9930,1569.2930,2,,,
1569.2270,1569.5270,1,,,
1569.4940,1569.7940,2,,,
1569.7270,1570.0270,1,,,
1569.9940,1570.2940,2,,,
1570.2610,1570.5610,1,,,
1570.4940,1570.7940,1,,,
1570.7610,1571.0610,1,,,
1571.0280,1571.3280,2,,,
1571.2620,1571.5620,1,,,
1571.5290,1571.8290,1,,,
1571.7620,1572.0620,2,,,
1572.0290,1572.3290,1,,,
1572.2620,1572.5620,2,,,
1572.5290,1572.8290,2,,,
1572.7960,1573.0960,1,,,
1573.0300,1573.3300,1,,,
1573.2970,1573.5970,2,,,
1573.5300,1573.8300,2,,,
1573.7970,1574.0970,2,,,
1574.0310,1574.3310,2,,,
1574.2970,1574.5970,2,,,
1574.5310,1574.8310,1,,,
1574.7980,1575.0980,1,,,
1575.0650,1575.3650,2,,,
1575.2980,1575.5980,2,,,
1575.5650,1575.8650,2,,,
1575.8320,1576.1320,2,,,
1576.0660,1576.3660,2,,,
1576.3320,1576.6320,1,,,
1576.5660,1576.8660,1,,,
1576.8330,1577.1330,2,,,
1577.1000,1577.4000,2,,,
1577.3330,1577.6330,2,,,
1577.6000,1577.9000,1,,,
1577.8670,1578.1670,1,,,
1578.1010,1578.4010,1,,,
1578.3670,1578.6670,1,,,
1578.6340,1578.9340,2,,,
1578.8680,1579.1680,1,,,
1587.1750,1587.4750,2,,,
1587.4410,1587.7410,2,,,
1587.7080,1588.0080,1,,,
1587.9750,1588.2750,1,,,
1588.2090,1588.5090,2,,,
1588.4760,1588.7760,1,,,
1588.7090,1589.0090,2,,,
1588.9760,1589.2760,2,,,
1589.2090,1589.5090,2,,,
1589.4760,1589.7760,1,,,
1589.7100,1590.0100,1,,,
1589.9770,1590.2770,2,,,
1590.2100,1590.5100,2,,,
1590.4770,1590.7770,2,,,
1590.7110,1591.0110,1,,,
1590.9780,1591.2780,2,,,
1591.2110,1591.5110,1,,,
1591.4780,1591.7780,2,,,
1591.7120,1592.0120,1,,,
1591.9780,1592.2780,2,,,
1592.2120,1592.5120,2,,,
1592.4790,1592.7790,1,,,
1592.7120,1593.0120,1,,,
1592.9790,1593.2790,2,,,
1593.2460,1593.5460,2,,,
1593.4800,1593.7800,1,,,
1593.7460,1594.0460,1,,,
1594.0130,1594.3130,1,,,
1594.2470,1594.5470,1,,,
1594.5140,1594.8140,1,,,
1594.7810,1595.0810,2,,,
1595.0140,1595.3140,2,,,
1595.2810,1595.5810,1,,,
1595.5150,1595.8150,2,,,
1595.7810,1596.0810,2,,,
1596.0480,1596.3480,2,,,
1596.2820,1596.5820,1,,,
1596.5490,1596.8490,1,,,
1596.7820,1597.0820,1,,,
1597.0490,1597.3490,2,,,
1597.2830,1597.5830,2,,,
1597.5500,1597.8500,1,,,
1597.8160,1598.1160,2,,,
1598.0500,1598.3500,2,,,
1598.3170,1598.6170,1,,,
1598.5500,1598.8500,1,,,
1598.8170,1599.1170,1,,,
1599.0510,1599.3510,2,,,
1599.3180,1599.6180,1,,,
1599.5850,1599.8850,1,,,
1599.8510,1600.1510,2,,,
1600.0850,1600.3850,2,,,
1600.3520,1600.6520,2,,,
1600.5850,1600.8850,2,,,
1600.8520,1601.1520,2,,,
1601.1190,1601.4190,1,,,
1601.3530,1601.6530,1,,,
1601.6200,1601.9200,1,,,
1601.8860,1602.1860,2,,,
1602.1530,1602.4530,2,,,
1602.3870,1602.6870,2,,,
1602.6540,1602.9540,1,,,
1602.8870,1603.1870,2,,,
1603.1540,1603.4540,1,,,
1603.4210,1603.7210,1,,,
1603.6540,1603.9540,2,,,
1603.9210,1604.2210,2,,,
1604.1880,1604.4880,1,,,
